filename,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40
sample_4027.jpg,C,D,C,A,D,A,D,A,D,A,D,A,D,A,C,C,B,B,D,C,C,C,A,A,B,B,B,D,C,C,D,A,C,C,B,B,B,D,A,A
sample_4028.jpg,A,C,A,A,C,C,D,C,B,B,C,C,C,A,C,A,B,D,A,A,C,D,A,D,A,A,C,B,D,C,D,A,C,A,A,B,D,D,B,D
sample_4029.jpg,B,D,A,B,A,A,B,A,D,A,A,C,C,B,A,C,A,D,B,A,D,B,B,B,C,D,D,D,D,A,C,A,A,D,D,D,B,D,C,C
sample_4030.jpg,C,D,A,A,A,A,A,D,A,D,C,D,C,A,C,D,D,C,C,A,D,A,B,C,A,A,A,D,B,B,A,A,A,B,C,A,D,D,B,C
sample_4031.jpg,C,D,D,B,B,D,B,B,A,B,D,B,D,A,D,A,B,C,B,A,D,C,C,C,B,B,D,D,A,D,D,B,A,B,D,D,C,A,A,D
sample_4032.jpg,D,C,B,D,C,D,C,C,A,A,A,A,D,B,A,B,A,D,A,D,B,C,D,D,A,D,B,D,D,D,D,A,B,C,B,B,C,D,D,B
sample_4033.jpg,B,C,D,A,B,B,A,D,D,C,D,C,D,C,A,D,A,A,C,A,A,A,B,C,A,B,C,C,D,B,D,A,B,B,B,B,B,A,B,D
sample_4034.jpg,C,B,A,A,C,D,C,B,C,D,A,D,A,D,C,B,A,C,A,B,B,A,A,A,C,C,A,C,C,D,C,A,D,B,C,D,D,A,B,B
sample_4035.jpg,B,B,B,A,C,B,B,D,A,C,B,C,D,C,A,C,B,C,A,D,A,B,D,A,C,C,B,B,A,D,B,A,B,D,D,B,A,C,B,C
sample_4036.jpg,A,C,D,C,B,A,D,B,C,A,D,B,B,A,A,A,C,A,D,D,C,C,C,D,B,B,A,A,A,D,B,C,B,C,C,B,B,C,B,B
sample_4037.jpg,B,A,A,D,A,D,B,B,A,B,D,D,A,B,D,A,D,D,B,C,D,D,D,B,A,D,C,D,B,C,D,A,B,D,A,B,A,A,C,D
sample_4038.jpg,C,C,A,D,B,C,A,B,A,C,D,A,B,A,A,C,B,D,B,C,D,A,A,B,B,B,A,A,C,A,A,B,D,C,D,B,C,D,C,D
sample_4039.jpg,B,B,D,C,A,C,B,B,B,A,A,B,A,C,A,A,A,A,D,B,C,C,A,D,B,B,C,C,B,C,C,B,C,A,A,A,B,A,B,D
sample_4040.jpg,C,D,A,D,A,B,B,A,C,D,B,A,D,C,B,A,D,B,D,A,D,C,A,A,B,A,A,A,D,D,B,C,A,A,D,D,A,B,C,D
sample_4041.jpg,A,D,A,A,C,C,B,C,B,B,B,A,C,A,C,C,B,A,D,A,A,C,B,D,D,D,D,B,B,B,A,C,B,D,C,A,D,A,C,A
sample_4042.jpg,A,C,D,A,A,A,C,D,B,B,A,A,C,D,C,B,C,B,A,C,A,B,C,B,A,C,C,A,D,C,C,C,D,D,C,C,A,A,B,D
sample_4043.jpg,B,A,D,A,B,B,D,C,B,C,A,C,C,D,B,D,C,D,B,A,D,C,B,D,B,A,B,A,D,B,C,A,A,C,A,A,D,C,D,A
sample_4044.jpg,C,A,D,C,B,B,B,D,A,D,B,C,B,B,D,A,A,B,B,A,B,C,C,B,A,B,D,A,B,C,B,C,D,B,B,D,A,C,B,D
sample_4045.jpg,B,B,C,C,D,C,C,C,D,D,A,A,D,A,A,D,C,D,C,B,C,D,A,A,B,A,C,B,B,D,B,C,B,D,D,C,C,D,D,D
sample_4046.jpg,C,D,C,D,D,A,B,C,A,D,D,D,B,D,A,B,A,B,B,D,A,A,C,B,A,D,A,C,C,C,B,C,D,A,A,C,D,B,C,B
sample_4047.jpg,A,B,A,C,B,D,A,C,A,C,D,B,D,C,B,B,C,D,B,C,B,B,B,D,A,C,D,C,D,A,C,D,B,C,A,D,A,D,D,C
sample_4048.jpg,B,A,B,C,B,B,C,B,D,A,C,B,B,C,B,B,C,B,A,C,C,D,D,D,C,D,A,A,D,C,D,D,C,B,D,C,A,B,D,B
sample_4049.jpg,C,D,D,C,C,C,C,A,D,A,D,A,A,A,A,C,C,C,A,C,D,C,B,B,A,A,D,B,D,D,B,B,B,D,A,B,B,D,B,D
sample_4050.jpg,B,A,C,A,B,D,C,D,C,C,B,A,D,D,B,A,A,D,D,A,C,B,B,B,A,D,C,D,A,B,D,C,A,A,D,A,C,C,B,A
sample_4051.jpg,C,D,D,C,B,A,A,A,D,D,C,C,A,A,A,C,D,A,C,B,D,C,B,C,C,B,C,A,A,C,A,B,C,B,C,B,D,A,A,A
sample_4052.jpg,C,A,C,C,D,A,D,D,C,A,B,A,A,A,A,D,B,D,D,A,D,C,A,C,D,B,C,C,D,C,C,B,A,D,C,C,B,D,B,C
sample_4053.jpg,C,C,B,A,A,D,A,C,D,C,A,A,D,A,A,A,C,B,A,B,B,B,A,A,A,C,A,C,B,A,A,C,B,D,C,C,C,B,C,A
sample_4054.jpg,C,B,D,D,A,C,C,B,C,B,C,A,D,A,C,A,C,D,A,C,D,D,A,A,D,D,B,A,A,A,D,C,B,D,B,D,D,B,A,A
sample_4055.jpg,D,D,D,B,C,A,B,D,C,B,B,B,B,D,C,C,B,A,A,D,C,C,C,B,B,A,C,C,A,A,B,A,C,A,B,B,B,D,C,A
sample_4056.jpg,B,A,D,B,A,C,A,C,D,B,C,A,A,D,D,D,D,C,D,C,C,A,C,B,A,C,A,C,C,C,B,C,A,C,A,A,C,C,B,A
sample_4057.jpg,B,B,D,A,D,D,C,C,A,D,B,D,C,D,A,D,A,C,B,A,D,D,A,C,D,A,C,B,A,C,D,C,B,D,B,B,D,B,D,B
sample_4058.jpg,B,A,A,C,B,D,C,A,A,B,B,C,B,A,B,D,C,D,C,A,B,C,B,D,A,C,D,B,B,B,A,C,A,B,A,D,A,D,D,D
sample_4059.jpg,A,B,C,D,D,A,D,B,A,A,D,B,D,A,D,B,D,D,A,C,B,A,D,D,A,B,B,D,B,D,D,D,C,A,D,A,A,C,D,D
sample_4060.jpg,D,B,D,A,D,C,A,B,D,C,A,B,B,A,B,B,D,C,B,C,C,C,A,C,C,B,D,A,B,B,C,B,A,A,A,B,A,A,C,B
sample_4061.jpg,C,A,B,D,A,A,D,C,D,D,C,D,C,A,C,D,A,C,B,D,D,B,B,C,B,A,B,A,A,D,C,A,D,B,B,C,B,D,D,A
sample_4062.jpg,A,D,C,D,D,D,B,D,B,C,D,C,D,D,D,B,A,A,D,C,C,D,C,C,A,A,D,B,C,D,B,C,B,C,C,D,C,A,D,B
sample_4063.jpg,D,B,B,C,A,C,C,C,B,A,D,A,B,D,A,A,B,C,D,A,C,D,A,D,D,A,D,D,B,B,C,B,C,C,D,D,B,B,A,B
sample_4064.jpg,A,C,D,C,D,B,B,A,B,A,D,D,C,A,A,B,D,C,D,C,B,A,B,A,A,D,A,C,B,B,D,D,D,A,A,B,A,C,B,C
sample_4065.jpg,A,D,B,B,C,C,B,D,D,C,A,A,B,B,B,B,A,A,C,C,D,B,A,B,D,C,D,A,C,C,B,A,D,B,B,D,D,B,B,A
sample_4066.jpg,C,D,D,D,B,A,A,D,A,B,A,A,A,D,A,D,D,A,D,D,A,C,B,A,C,A,D,C,D,C,D,B,A,C,A,D,A,B,C,D
sample_4067.jpg,C,B,A,A,D,C,A,C,B,C,B,D,A,D,B,A,B,D,C,A,B,D,B,C,A,B,D,C,D,B,D,B,D,D,C,A,B,D,C,C
sample_4068.jpg,D,D,B,B,C,D,D,A,C,C,C,D,D,C,D,D,B,C,C,C,D,C,D,B,D,C,B,D,A,C,C,D,B,D,B,A,A,A,A,D
sample_4069.jpg,B,A,A,A,D,B,B,A,C,B,D,A,C,B,B,C,C,A,C,B,B,C,A,C,B,B,B,A,A,C,B,C,C,C,C,C,C,C,C,D
sample_4070.jpg,D,C,B,C,B,A,A,D,C,A,B,C,D,A,C,D,A,D,D,B,C,D,B,C,C,B,D,D,C,C,B,C,B,B,D,C,D,B,D,B
sample_4071.jpg,C,D,B,C,A,D,C,A,C,A,B,B,C,A,B,C,B,A,A,C,A,C,B,D,C,D,B,A,D,B,B,A,A,D,D,C,C,C,D,C
sample_4072.jpg,C,C,C,A,A,C,B,B,A,C,B,A,A,D,A,D,A,C,D,D,D,B,A,A,D,C,A,A,B,B,C,A,D,C,C,B,C,D,D,C
sample_4073.jpg,B,A,C,D,B,B,D,D,A,B,B,B,B,D,C,B,D,B,C,A,B,B,D,B,A,B,A,C,A,D,A,A,D,B,C,D,A,A,C,D
sample_4074.jpg,B,A,A,D,C,D,A,C,B,D,C,D,D,C,C,B,C,A,D,A,B,A,B,A,D,B,D,D,A,C,B,D,B,A,D,D,D,D,D,C
sample_4075.jpg,B,D,A,D,D,A,B,C,D,D,D,B,C,D,C,C,D,C,C,D,B,C,B,C,C,C,A,A,D,D,A,D,D,A,A,A,D,C,D,A
sample_4076.jpg,B,A,B,D,D,A,D,A,A,D,B,A,A,C,C,D,D,C,A,C,A,A,A,B,C,C,D,D,A,C,D,B,C,A,C,D,A,D,B,D
sample_4077.jpg,A,D,B,B,D,B,D,C,C,D,B,A,B,A,D,A,C,D,A,D,D,C,C,C,D,A,C,A,D,B,A,B,B,C,B,D,D,B,A,C
sample_4078.jpg,A,B,C,B,D,A,D,A,A,A,B,C,C,A,B,B,B,A,D,B,C,C,A,A,A,C,B,C,C,B,C,A,B,B,D,C,A,A,D,B
sample_4079.jpg,B,C,B,B,A,D,D,A,D,B,C,B,B,A,B,C,B,A,C,C,C,B,A,B,C,A,B,B,A,A,B,B,D,C,D,B,C,D,D,B
sample_4080.jpg,C,D,B,D,C,B,B,C,B,B,D,A,D,B,D,A,A,B,C,B,D,A,D,A,D,D,B,B,D,A,D,D,D,C,B,C,B,D,B,A
sample_4081.jpg,B,D,C,A,D,C,B,B,C,A,C,B,D,C,C,B,A,C,C,B,C,A,C,B,C,D,C,A,D,D,A,B,C,C,D,B,A,D,C,C
sample_4082.jpg,D,C,B,D,B,A,D,A,D,A,C,D,B,A,B,D,A,A,A,C,A,C,C,C,D,C,B,C,C,C,D,D,A,D,D,D,B,D,A,B
sample_4083.jpg,D,D,A,B,A,A,D,A,B,A,C,D,C,B,A,A,B,A,D,D,B,D,C,C,C,A,D,B,A,A,D,D,B,C,A,C,C,D,C,A
sample_4084.jpg,B,D,D,A,A,C,C,D,D,B,D,B,A,C,C,D,C,C,C,C,A,C,D,C,C,B,D,C,B,A,D,D,B,C,C,D,C,C,D,C
sample_4085.jpg,A,B,B,B,A,C,B,C,A,D,A,A,C,B,A,B,C,C,D,C,A,B,B,A,A,B,B,D,A,B,D,A,A,A,D,C,C,C,D,B
sample_4086.jpg,C,C,C,A,C,C,C,D,B,D,C,D,A,C,C,C,C,B,C,D,B,C,D,B,A,B,D,D,A,D,B,D,D,B,D,D,A,B,D,B
sample_4087.jpg,A,D,B,A,A,A,B,B,D,D,C,B,B,A,A,B,B,A,D,A,D,C,C,C,A,A,D,D,B,A,B,A,C,D,A,A,A,A,C,D
sample_4088.jpg,B,C,C,B,A,D,D,A,A,B,C,A,C,C,A,C,D,B,A,D,B,D,D,D,B,A,B,B,C,B,D,A,A,C,D,A,C,A,A,B
sample_4089.jpg,D,D,A,D,D,D,B,B,A,C,D,C,C,A,C,B,C,A,A,B,A,C,C,A,B,D,B,A,D,C,C,C,D,C,D,B,B,B,D,D
sample_4090.jpg,B,A,A,C,A,D,C,B,C,C,D,C,C,D,B,C,A,A,D,B,D,A,B,A,B,D,B,C,A,C,C,D,A,D,D,C,B,D,B,B
sample_4091.jpg,C,D,B,C,A,B,A,D,B,C,A,C,C,B,A,A,A,B,A,C,B,B,A,A,D,B,C,C,A,C,D,C,D,D,C,D,B,C,A,A
sample_4092.jpg,D,B,D,B,A,B,D,B,A,A,B,A,C,C,C,C,B,C,A,D,C,D,C,A,B,C,C,D,D,C,C,D,D,D,D,C,D,B,D,A
sample_4093.jpg,D,C,C,B,B,A,C,D,D,C,D,C,A,D,A,A,A,D,A,A,B,B,D,D,A,D,D,D,B,D,A,A,C,C,A,A,A,C,D,B
sample_4094.jpg,B,B,C,B,C,A,B,D,C,C,A,C,B,A,C,C,D,D,B,A,A,A,A,D,B,B,C,C,D,C,B,D,C,B,D,D,D,C,C,B
sample_4095.jpg,C,A,B,A,C,B,B,B,C,B,B,A,C,A,D,A,C,A,A,A,B,A,A,A,D,C,D,A,B,B,A,D,A,C,B,D,A,C,B,A
sample_4096.jpg,C,A,B,A,D,C,D,A,B,A,D,D,B,A,B,D,A,C,B,D,D,C,B,C,D,C,C,D,C,A,A,A,B,A,C,A,B,D,B,D
sample_4097.jpg,D,A,B,B,D,B,D,C,C,B,B,D,B,B,C,C,D,D,C,D,D,C,A,D,A,C,B,D,C,B,B,D,D,A,D,A,A,C,B,A
sample_4098.jpg,A,A,D,D,C,B,A,B,A,C,A,B,D,C,C,B,C,C,D,D,A,A,D,A,C,C,D,A,D,B,C,B,B,B,B,B,A,C,A,B
sample_4099.jpg,C,A,A,D,A,B,A,C,C,B,C,A,D,B,D,C,B,C,A,B,C,A,B,A,C,C,D,A,C,B,D,D,D,D,D,B,C,C,B,D
sample_4100.jpg,D,C,D,A,A,A,B,C,B,C,C,C,A,A,C,B,D,A,A,D,C,A,B,A,C,B,A,B,A,A,B,A,A,A,A,C,C,A,D,C
sample_4101.jpg,C,A,B,A,D,A,B,A,B,D,B,D,C,B,B,C,C,D,C,B,C,A,A,D,B,D,A,B,C,D,C,C,D,D,A,C,B,A,B,C
sample_4102.jpg,C,A,C,C,A,B,B,C,D,D,C,B,D,D,D,D,A,A,D,C,D,A,D,B,C,D,C,C,A,D,D,B,D,D,B,A,C,D,C,A
sample_4103.jpg,D,D,B,C,C,D,A,D,D,A,B,B,A,C,C,D,C,D,A,C,B,C,A,C,C,A,A,D,D,B,C,D,B,D,D,D,A,A,C,A
sample_4104.jpg,B,B,C,B,A,A,B,D,A,D,D,C,A,C,A,C,D,B,C,D,C,B,C,B,A,D,A,C,A,D,C,B,B,C,C,D,B,A,C,C
sample_4105.jpg,B,B,D,C,C,C,A,B,D,C,A,D,C,C,C,C,C,C,A,C,B,D,A,A,B,C,D,D,D,C,B,B,B,C,A,B,C,A,C,B
sample_4106.jpg,A,D,D,D,A,C,C,A,B,C,D,A,A,A,A,A,C,A,A,C,D,D,A,D,C,C,B,D,D,D,B,D,C,C,B,D,B,C,B,C
sample_4107.jpg,B,A,D,C,C,A,D,C,D,D,C,B,C,D,A,A,A,B,D,C,B,A,D,C,A,C,B,D,A,C,A,D,A,A,A,D,B,B,C,C
sample_4108.jpg,C,C,C,C,C,C,D,D,B,A,C,C,A,D,C,D,D,D,C,B,C,A,D,B,D,A,B,A,B,B,A,D,A,A,C,A,C,C,B,D
sample_4109.jpg,A,A,B,D,D,A,A,C,A,D,D,A,A,D,B,B,B,C,C,C,B,B,C,B,D,A,D,A,D,C,A,D,C,D,B,C,B,B,A,D
sample_4110.jpg,A,A,C,B,A,C,C,B,D,A,D,D,A,A,B,C,B,A,C,B,C,B,D,D,A,B,C,C,C,A,A,C,A,A,D,A,C,A,B,D
sample_4111.jpg,C,D,C,B,A,B,C,B,A,D,A,C,A,D,B,B,D,C,C,B,D,A,A,B,A,C,C,A,B,C,C,C,B,D,D,B,C,B,C,B
sample_4112.jpg,C,B,B,A,D,D,B,C,C,C,A,D,C,D,A,C,A,B,B,C,C,D,B,C,A,D,C,C,B,A,A,A,D,B,B,C,D,C,D,C
sample_4113.jpg,A,C,B,D,C,A,C,B,D,D,B,C,A,B,D,B,A,A,D,B,B,D,A,B,B,D,C,B,A,D,C,B,D,C,D,A,D,C,B,A
sample_4114.jpg,C,D,A,A,A,C,C,B,C,A,A,D,A,D,A,D,C,A,B,B,A,B,A,A,A,D,B,A,C,C,D,B,A,B,D,C,D,C,D,A
sample_4115.jpg,A,D,A,A,B,A,C,B,C,D,B,C,C,A,D,D,B,A,A,B,D,B,B,C,B,B,A,B,A,C,B,C,D,D,D,A,C,A,D,D
sample_4116.jpg,D,A,A,A,D,B,B,D,D,B,B,D,C,C,C,C,A,B,B,C,B,C,A,C,C,A,B,B,B,B,C,D,B,B,B,D,C,A,B,B
sample_4117.jpg,B,A,B,C,A,B,A,C,C,B,D,A,A,C,D,D,C,A,C,A,C,D,B,B,D,C,C,C,D,A,C,B,D,C,B,B,D,D,A,B
sample_4118.jpg,D,B,A,C,C,C,B,D,B,B,A,B,D,B,C,A,C,B,B,B,A,B,D,C,B,B,D,B,A,A,C,B,B,D,A,A,A,A,D,B
sample_4119.jpg,B,D,C,C,A,D,D,A,D,D,C,A,B,B,A,B,A,C,C,D,C,A,B,B,C,C,D,A,C,C,B,C,D,A,A,C,B,D,B,C
sample_4120.jpg,C,A,B,A,B,A,C,D,C,D,B,C,B,C,C,A,D,C,A,C,C,C,A,B,D,A,C,C,A,A,D,D,B,B,A,B,D,A,D,A
sample_4121.jpg,B,B,A,D,C,B,A,C,B,A,A,C,B,B,B,C,C,D,D,B,A,B,B,C,A,D,B,B,B,D,A,D,A,A,A,D,C,D,A,B
sample_4122.jpg,B,D,B,D,D,B,B,C,D,D,B,D,D,B,C,A,D,C,D,A,D,B,C,A,B,C,D,B,D,A,A,A,D,D,D,C,B,A,D,A
sample_4123.jpg,B,B,A,B,A,B,D,C,B,A,C,C,A,A,A,A,B,B,B,A,B,C,B,B,C,A,C,B,A,C,A,A,D,D,A,A,A,C,A,B
sample_4124.jpg,B,C,A,D,C,B,C,C,A,B,A,D,C,D,D,B,A,B,D,A,A,D,D,C,A,B,C,B,A,C,A,B,D,A,C,C,A,C,B,D
sample_4125.jpg,B,D,D,C,B,D,B,C,A,A,B,A,A,C,A,B,A,C,A,D,A,A,D,C,D,A,A,B,B,A,B,C,A,B,B,A,C,A,C,C
sample_4126.jpg,B,B,B,C,B,C,C,A,D,D,D,A,D,C,B,C,A,C,D,A,D,D,D,B,C,B,B,B,D,C,A,D,B,D,C,A,B,A,A,B
sample_4127.jpg,D,A,C,B,A,D,D,A,D,B,B,C,C,B,A,A,B,C,A,A,A,B,A,A,A,D,C,C,C,D,B,D,D,B,B,B,B,D,D,C
sample_4128.jpg,A,A,C,B,D,D,A,C,D,C,B,B,A,C,D,B,D,C,C,B,B,B,D,A,C,B,D,C,D,B,B,B,C,B,D,B,C,C,D,D
sample_4129.jpg,D,D,D,D,D,B,D,A,A,C,D,B,C,B,B,A,B,D,D,B,D,B,B,D,B,C,A,A,A,A,D,A,A,A,D,D,A,D,D,C
sample_4130.jpg,A,D,A,A,C,D,D,A,C,C,B,A,D,A,B,A,C,D,B,B,A,C,A,D,A,B,D,D,B,B,C,A,B,C,D,C,B,D,A,B
sample_4131.jpg,A,C,C,A,D,A,C,D,B,B,A,B,B,C,B,B,B,C,C,C,D,B,B,A,C,D,D,D,C,B,A,B,A,D,D,C,A,C,D,D
sample_4132.jpg,D,C,C,A,B,D,A,D,A,C,C,B,B,A,C,C,A,C,A,D,D,D,D,A,D,C,B,C,C,C,B,C,B,C,C,B,B,C,C,B
sample_4133.jpg,A,B,B,D,A,B,D,D,D,C,B,D,A,C,D,A,B,B,D,C,C,A,B,B,B,B,C,B,A,C,B,B,B,D,A,A,A,A,D,A
sample_4134.jpg,A,B,D,A,C,B,C,C,D,B,A,B,B,C,D,C,A,B,B,C,D,B,C,B,C,C,A,B,D,D,B,D,B,A,D,B,D,A,D,D
sample_4135.jpg,A,C,B,B,C,B,B,C,A,A,B,D,A,C,A,A,D,D,D,D,A,C,D,A,A,A,B,D,D,C,B,A,C,B,C,A,C,D,A,D
sample_4136.jpg,C,B,C,B,C,C,B,A,D,D,B,A,C,D,C,A,A,A,C,D,B,C,A,A,A,A,D,B,B,A,D,A,A,A,A,D,D,B,C,D
sample_4137.jpg,C,B,C,C,B,A,B,D,C,D,B,D,C,D,C,C,B,D,C,A,A,D,D,B,A,D,C,C,A,A,C,B,C,C,B,C,C,D,B,A
sample_4138.jpg,C,B,A,A,C,A,D,D,A,A,A,D,A,B,B,B,D,A,C,A,A,A,B,B,C,B,B,D,C,B,C,C,C,C,B,C,D,D,C,B
sample_4139.jpg,A,C,C,C,C,C,B,A,C,D,D,B,C,C,B,A,D,D,D,D,C,B,D,A,C,A,C,C,A,D,A,A,B,B,A,B,A,A,D,D
sample_4140.jpg,A,B,C,A,B,B,B,A,B,B,D,C,C,C,C,D,B,B,A,A,A,B,C,B,B,B,B,D,B,A,B,C,A,A,B,D,A,D,B,C
sample_4141.jpg,D,B,A,B,D,C,B,C,A,B,C,B,C,A,C,D,C,D,A,A,B,D,C,D,D,D,B,B,A,C,D,C,D,C,A,B,D,B,D,C
sample_4142.jpg,D,D,D,D,C,A,B,B,D,A,D,B,C,A,A,C,A,A,C,A,A,A,C,D,A,D,B,D,C,C,B,A,D,B,B,A,D,D,A,B
sample_4143.jpg,A,B,B,A,A,B,B,B,C,B,B,D,B,B,A,A,C,C,B,D,B,B,A,B,B,C,C,D,D,B,B,B,B,C,B,B,D,C,B,A
sample_4144.jpg,C,C,A,A,A,A,B,B,C,D,B,D,B,C,B,A,C,A,A,D,C,C,D,D,C,C,D,C,C,A,C,C,D,C,D,A,C,D,A,C
sample_4145.jpg,D,B,B,C,D,A,A,C,B,A,D,A,A,D,C,C,B,B,C,D,A,A,D,A,C,B,C,C,A,C,D,B,A,A,A,C,D,D,B,C
sample_4146.jpg,C,C,B,A,C,D,C,D,D,C,B,D,C,C,C,C,C,C,D,C,B,A,A,D,B,D,C,C,A,C,D,D,D,B,A,D,A,D,B,B
sample_4147.jpg,D,A,A,A,C,C,B,D,D,A,C,A,B,B,B,B,B,A,D,C,A,C,B,C,B,B,A,A,D,A,B,C,D,D,A,C,B,D,B,B
sample_4148.jpg,B,B,C,D,C,B,D,B,A,C,B,A,B,D,D,C,C,D,B,B,D,D,C,C,B,A,B,C,D,C,A,C,C,B,C,D,A,B,B,C
sample_4149.jpg,C,D,C,A,C,C,C,B,A,B,C,A,C,C,B,B,B,C,A,A,D,A,D,D,A,C,C,B,A,A,A,C,D,C,A,B,D,B,D,C
sample_4150.jpg,B,C,B,D,C,C,B,D,A,A,C,A,B,C,D,B,D,A,B,D,D,A,A,C,A,C,B,A,D,B,C,D,A,B,D,C,B,C,A,C
sample_4151.jpg,D,A,C,D,C,B,A,D,B,D,C,C,B,D,B,C,C,D,A,D,D,D,B,B,D,A,D,D,C,D,B,A,C,A,D,C,C,C,D,C
sample_4152.jpg,B,B,B,D,C,D,B,D,C,D,C,B,A,B,A,B,D,C,D,C,D,A,B,A,D,C,C,A,B,A,C,A,D,D,D,C,D,C,D,B
sample_4153.jpg,B,B,D,B,C,D,D,B,D,B,D,A,D,B,A,D,D,C,C,A,D,B,C,C,D,C,A,C,B,B,D,B,B,D,B,C,A,A,D,C
sample_4154.jpg,D,D,D,B,B,C,C,B,B,A,A,B,B,A,C,B,C,C,D,D,D,A,A,B,D,B,C,A,B,C,A,A,B,C,A,D,B,D,A,B
sample_4155.jpg,B,B,A,D,A,B,A,D,C,A,C,C,C,B,B,A,B,C,C,C,A,A,D,C,B,D,A,B,C,A,B,C,D,C,C,A,A,D,B,C
sample_4156.jpg,D,C,B,D,D,C,A,A,D,B,A,C,A,B,B,A,B,D,D,A,D,D,A,C,D,C,D,D,C,C,B,D,B,B,A,C,B,B,B,D
sample_4157.jpg,A,A,B,C,A,B,A,C,A,C,B,B,C,A,C,B,A,D,C,D,A,A,B,A,B,B,D,C,B,A,B,A,D,D,A,D,C,B,B,A
sample_4158.jpg,B,B,B,D,C,C,B,A,C,A,B,B,B,C,D,B,A,C,C,B,D,B,A,C,D,B,A,C,C,B,A,B,B,B,B,C,D,A,C,A
sample_4159.jpg,A,B,A,B,A,C,B,C,B,C,A,C,C,D,D,A,B,D,B,D,C,D,B,C,B,A,D,A,D,D,B,B,A,A,B,C,D,A,B,C
sample_4160.jpg,A,A,A,B,C,A,C,B,D,A,C,D,A,B,A,A,A,B,A,D,C,C,B,C,D,D,B,D,A,B,C,B,B,D,D,C,B,A,A,C
sample_4161.jpg,B,C,B,A,C,A,B,C,C,C,A,B,B,A,D,B,C,C,A,C,C,B,A,D,A,C,D,B,A,D,C,C,C,C,C,A,C,D,A,D
sample_4162.jpg,C,D,B,C,A,B,B,B,B,D,C,D,D,A,C,C,A,B,B,B,A,A,A,B,D,B,A,A,A,C,C,C,A,C,D,C,A,B,D,A
sample_4163.jpg,D,C,D,C,A,A,A,B,D,A,D,B,B,C,C,C,D,D,A,B,D,C,C,B,A,A,B,A,D,C,D,C,C,B,B,B,A,B,A,C
sample_4164.jpg,C,A,A,C,D,B,D,A,D,C,D,D,D,B,A,C,D,B,A,B,B,C,D,A,C,C,A,B,A,A,A,B,A,C,C,B,D,A,C,B
sample_4165.jpg,A,D,D,C,D,C,C,A,C,D,A,D,C,A,D,A,A,D,A,A,C,D,D,D,D,A,C,C,A,C,C,D,C,C,D,A,A,C,C,B
sample_4166.jpg,A,B,D,B,B,A,B,B,C,B,C,C,C,C,A,D,C,B,D,D,B,A,B,A,A,A,B,A,D,B,A,D,A,A,C,D,D,D,D,A
sample_4167.jpg,B,C,C,C,A,A,B,C,D,C,C,D,A,D,B,D,D,B,A,D,D,B,A,C,D,A,D,B,B,B,D,A,A,B,A,A,C,A,A,C
sample_4168.jpg,C,C,A,C,A,D,B,D,B,A,C,D,D,D,D,C,B,A,A,A,B,A,C,C,C,D,D,B,A,B,D,D,D,C,D,A,D,D,B,C
sample_4169.jpg,D,A,D,B,B,B,B,A,C,C,C,C,A,C,D,B,D,A,A,C,A,A,D,C,D,A,C,B,D,A,A,C,C,B,C,C,C,D,C,A
sample_4170.jpg,A,D,B,B,A,C,D,B,D,B,C,A,B,A,B,D,B,D,D,C,B,C,C,D,C,B,D,B,B,A,D,B,B,A,D,C,D,A,B,B
sample_4171.jpg,B,D,D,B,C,C,C,D,A,B,D,C,B,B,B,C,B,B,C,B,D,A,D,D,D,B,A,D,D,C,D,C,B,C,B,C,C,D,B,C
sample_4172.jpg,A,C,B,C,D,B,B,B,A,A,C,A,B,A,A,A,C,C,D,A,B,D,A,A,B,C,D,D,A,B,D,B,A,A,B,B,B,B,A,A
sample_4173.jpg,D,B,B,A,B,C,B,A,B,A,D,C,A,A,A,D,D,A,A,B,B,B,A,B,A,A,A,D,C,A,A,D,A,D,D,D,D,A,B,A
sample_4174.jpg,C,B,B,B,D,A,A,D,D,A,D,D,C,D,C,D,B,A,B,A,C,B,D,C,A,B,A,D,D,B,C,B,C,A,D,D,B,C,B,B
sample_4175.jpg,A,B,A,B,B,A,B,D,C,A,A,C,B,C,A,D,B,D,D,C,B,C,B,B,A,A,C,C,A,C,A,C,B,C,B,C,D,B,C,D
sample_4176.jpg,A,D,A,D,A,C,D,B,B,D,B,A,B,B,A,A,A,A,A,B,D,D,D,C,D,C,B,D,B,A,A,D,A,B,D,A,A,D,C,D
sample_4177.jpg,C,C,C,D,C,D,C,C,D,B,A,A,D,A,C,B,A,B,A,A,C,C,C,B,D,A,A,C,A,D,A,B,B,A,C,D,C,B,B,D
sample_4178.jpg,A,C,B,D,C,C,C,A,B,C,A,D,D,B,A,A,C,C,D,B,B,B,D,A,B,B,C,A,C,C,C,B,A,A,A,A,B,B,A,B
sample_4179.jpg,C,C,C,D,B,A,C,D,B,B,D,C,D,D,C,A,A,A,D,A,D,A,A,A,B,C,D,C,B,C,C,B,B,C,D,A,A,B,A,D
